,Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude,is_prefecture,is_sous_prefecture
13466,Haute-Marne,52256,Lafauche,74.0,48.35,5.449997,False,False
13467,Haute-Marne,52335,Montot-sur-Rognon,112.0,48.25,5.25,False,False
13468,Haute-Marne,52360,Occey,168.0,47.55,5.25,False,False
13469,Haute-Marne,52370,Osne-le-Val,256.0,48.55,5.25,False,False
13470,Haute-Marne,52416,Rangecourt,62.0,48.05,5.449997,False,False
13471,Haute-Marne,52426,Rizaucourt-Buchey,129.0,48.25,4.850006,False,False
13472,Haute-Marne,52457,Saint-Vallier-sur-Marne,173.0,47.85,5.350006,False,False
13473,Haute-Marne,52513,Velles,60.0,47.85,5.75,False,False
13474,Haute-Marne,52549,Vroncourt-la-Côte,28.0,48.15,5.550003,False,False
13475,Mayenne,53049,Châlons-du-Maine,699.0,48.15,-0.6500244,False,False
13476,Mayenne,53071,Colombiers-du-Plessis,479.0,48.35,-0.8499756,False,False
13477,Mayenne,53088,Cuillé,816.0,47.95,-1.1500244,False,False
13478,Mayenne,53089,Daon,523.0,47.75,-0.6500244,False,False
13479,Mayenne,53105,Gesnes,226.0,48.15,-0.5499878,False,False
13480,Mayenne,53107,Gorron,2511.0,48.45,-0.8499756,False,False
13481,Mayenne,53117,Houssay,499.0,47.95,-0.75,False,False
13482,Mayenne,53174,Parigné-sur-Braye,838.0,48.35,-0.6500244,False,False
13483,Mayenne,53189,Rennes-en-Grenouilles,108.0,48.45,-0.5499878,False,False
13484,Mayenne,53195,Sacé,496.0,48.15,-0.6500244,False,False
13485,Mayenne,53260,Simplé,389.0,47.85,-0.8499756,False,False
13486,Meurthe-et-Moselle,54009,Allamont,163.0,49.15,5.75,False,False
13487,Meurthe-et-Moselle,54069,Beuvillers,500.0,49.35,5.949997,False,False
13488,Meurthe-et-Moselle,54143,Crépey,384.0,48.55,5.949997,False,False
13489,Meurthe-et-Moselle,54144,Crévéchamps,365.0,48.55,6.25,False,False
13490,Meurthe-et-Moselle,54159,Dombasle-sur-Meurthe,9633.0,48.65,6.350006,False,False
13491,Meurthe-et-Moselle,54164,Dommarie-Eulmont,83.0,48.45,6.050003,False,False
13492,Meurthe-et-Moselle,54233,Gondrexon,33.0,48.55,6.75,False,False
13493,Meurthe-et-Moselle,54240,Grosrouvres,53.0,48.85,5.850006,False,False
13494,Meurthe-et-Moselle,54262,Hoéville,202.0,48.75,6.449997,False,False
13495,Meurthe-et-Moselle,54302,Lantéfontaine,737.0,49.25,5.850006,False,False
13496,Meurthe-et-Moselle,54308,Leintrey,147.0,48.65,6.75,False,False
13497,Meurthe-et-Moselle,54359,Méhoncourt,246.0,48.55,6.350006,False,False
13498,Meurthe-et-Moselle,54366,Messein,1988.0,48.65,6.149994,False,False
13499,Meurthe-et-Moselle,54411,Ormes-et-Ville,220.0,48.45,6.25,False,False
13500,Meurthe-et-Moselle,54419,Parux,74.0,48.55,6.949997,False,False
13501,Meurthe-et-Moselle,54461,Romain,69.0,48.55,6.350006,False,False
13502,Meurthe-et-Moselle,54543,Vallois,135.0,48.45,6.550003,False,False
13503,Meurthe-et-Moselle,54558,Velaine-sous-Amance,282.0,48.75,6.350006,False,False
13504,Meurthe-et-Moselle,54578,Villers-lès-Nancy,14761.0,48.65,6.149994,False,False
13505,Meurthe-et-Moselle,54593,Waville,434.0,49.05,5.949997,False,False
13506,Eure-et-Loir,28124,Dampierre-sur-Avre,755.0,48.75,1.1499939,False,False
13507,Eure-et-Loir,28130,Digny,1000.0,48.55,1.1499939,False,False
13508,Eure-et-Loir,28142,Ermenonville-la-Petite,185.0,48.25,1.3500061,False,False
13509,Eure-et-Loir,28149,La Ferté-Vidame,566.0,48.55,0.8500061,False,False
13510,Eure-et-Loir,28157,Fontenay-sur-Conie,140.0,48.15,1.6499939,False,False
13511,Eure-et-Loir,28197,Intréville,130.0,48.35,1.949997,False,False
13512,Eure-et-Loir,28221,Lumeau,136.0,48.15,1.75,False,False
13513,Eure-et-Loir,28236,Arcisses,2200.0,48.35,0.8500061,False,False
13514,Eure-et-Loir,28298,Pierres,2780.0,48.55,1.550003,False,False
13515,Eure-et-Loir,28315,Revercourt,23.0,48.75,1.050003,False,False
13516,Eure-et-Loir,28337,Saint-Georges-sur-Eure,2759.0,48.45,1.3500061,False,False
13517,Eure-et-Loir,28397,Umpeau,401.0,48.45,1.6499939,False,False
13518,Finistère,29044,Dinéault,1863.0,48.25,-4.1500244,False,False
13519,Finistère,29048,Edern,2217.0,48.15,-3.9500122,False,False
13520,Finistère,29056,La Forest-Landerneau,1980.0,48.45,-4.3499756,False,False
13521,Finistère,29084,Île-Molène,164.0,48.45,-4.950012,False,False
13522,Finistère,29090,Kerlaz,792.0,48.05,-4.25,False,False
13523,Finistère,29148,Mespaul,934.0,48.65,-4.049988,False,False
13524,Finistère,29192,Plougoulm,1767.0,48.65,-4.049988,False,False
13525,Finistère,29204,Plounéventer,2173.0,48.55,-4.25,False,False
13526,Finistère,29241,Rosporden,7609.0,47.95,-3.8499756,False,False
13527,Finistère,29245,Saint-Divy,1587.0,48.45,-4.3499756,False,False
13528,Finistère,29248,Saint-Frégant,863.0,48.55,-4.3499756,False,False
13529,Finistère,29272,Saint-Yvi,3339.0,47.95,-3.9500122,False,False
13530,Finistère,29279,Taulé,2853.0,48.55,-3.9500122,False,False
13531,Finistère,29291,Trégourez,957.0,48.15,-3.8499756,False,False
13532,Corse-du-Sud,2A040,Bocognano,367.0,42.05,8.649994,False,False
13533,Corse-du-Sud,2A108,Évisa,219.0,42.25,8.649994,False,False
13534,Corse-du-Sud,2A191,Olmiccia,118.0,41.95,8.649994,False,False
13535,Corse-du-Sud,2A272,Sartène,3570.0,41.95,8.649994,False,True
13536,Corse-du-Sud,2A322,Tasso,88.0,41.95,8.649994,False,False
13537,Corse-du-Sud,2A359,Zicavo,214.0,41.95,8.649994,False,False
13538,Haute-Corse,2B039,Bisinchi,213.0,42.45,8.649994,False,False
13539,Haute-Corse,2B124,Ghisoni,205.0,42.05,8.649994,False,False
13540,Haute-Corse,2B176,Nocario,75.0,42.45,8.649994,False,False
13541,Haute-Corse,2B246,La Porta,191.0,42.45,8.649994,False,False
13542,Haute-Corse,2B248,Prato-di-Giovellina,48.0,42.45,8.649994,False,False
13543,Haute-Corse,2B293,Sant'Andréa-di-Cotone,202.0,42.35,8.649994,False,False
13544,Gard,30065,Canaules-et-Argentières,472.0,43.95,4.050003,False,False
13545,Gard,30101,Deaux,650.0,44.05,4.149994,False,False
13546,Gard,30125,Garons,5106.0,43.75,4.449997,False,False
13547,Gard,30180,Montignargues,563.0,43.95,4.25,False,False
13548,Gard,30221,Roquemaure,5526.0,44.05,4.75,False,False
13549,Gard,30229,Saint-André-de-Majencoules,602.0,44.05,3.649994,False,False
13550,Gard,30232,Saint-André-d'Olérargues,441.0,44.15,4.550003,False,False
13551,Haute-Garonne,31180,Falga,144.0,43.45,1.8500061,False,False
13552,Haute-Garonne,31197,Franquevielle,329.0,43.15,0.55000305,False,False
13553,Haute-Garonne,31201,Frontignan-Savès,69.0,43.45,0.94999695,False,False
13554,Haute-Garonne,31221,Gouaux-de-Larboust,48.0,42.75,0.44999695,False,False
13555,Haute-Garonne,31251,Labastide-Paumès,149.0,43.35,0.94999695,False,False
13556,Haute-Garonne,31319,Marliac,131.0,43.25,1.449997,False,False
13557,Haute-Garonne,31359,Montastruc-Savès,64.0,43.35,1.050003,False,False
13558,Haute-Garonne,31386,Montoulieu-Saint-Bernard,221.0,43.25,0.94999695,False,False
13559,Haute-Garonne,31398,Nizan-Gesse,95.0,43.25,0.6499939,False,False
13560,Haute-Garonne,31475,Saint-Clar-de-Rivière,1579.0,43.45,1.25,False,False
13561,Haute-Garonne,31542,Seilhan,209.0,43.05,0.55000305,False,False
13562,Haute-Garonne,31567,Vallesvilles,440.0,43.55,1.6499939,False,False
13563,Gers,32007,Ardizas,222.0,43.75,1.050003,False,False
13564,Gers,32016,Auradé,678.0,43.55,1.050003,False,False
13565,Gers,32030,Bars,126.0,43.55,0.25,False,False
13566,Gers,32051,Bézéril,114.0,43.55,0.8500061,False,False
13567,Gers,32057,Blaziert,129.0,43.95,0.44999695,False,False
13568,Gers,32114,Cuélas,124.0,43.35,0.44999695,False,False
13569,Gers,32115,Dému,322.0,43.75,0.1499939,False,False
13570,Gers,32203,Lauraët,249.0,43.95,0.25,False,False
13571,Gers,32214,Loubédat,105.0,43.75,0.05000305,False,False
13572,Gers,32224,Maignaut-Tauzia,223.0,43.85,0.3500061,False,False
13573,Gers,32245,Maumusson-Laguian,148.0,43.65,-0.049987793,False,False
13574,Gers,32275,Monpardiac,41.0,43.45,0.25,False,False
13575,Gers,32302,Ornézan,213.0,43.55,0.6499939,False,False
13576,Gers,32379,Saint-Germier,213.0,43.65,0.94999695,False,False
13577,Gers,32391,Saint-Martin-de-Goyne,123.0,44.05,0.55000305,False,False
13578,Gers,32397,Saint-Michel,242.0,43.45,0.44999695,False,False
13579,Gironde,33010,Arcins,546.0,45.05,-0.75,False,False
13580,Gironde,33072,Brannens,240.0,44.55,-0.15002441,False,False
13581,Gironde,33108,Castillon-la-Bataille,3279.0,44.85,-0.049987793,False,False
13582,Gironde,33112,Caumont,137.0,44.75,-0.049987793,False,False
13583,Gironde,33113,Cauvignac,144.0,44.45,-0.049987793,False,False
13584,Gironde,33119,Cenon,26778.0,44.85,-0.5499878,False,False
13585,Gironde,33124,Chamadelle,722.0,45.05,-0.049987793,False,False
13586,Gironde,33132,Comps,546.0,45.05,-0.5499878,False,False
13587,Gironde,33151,Donnezac,927.0,45.25,-0.4500122,False,False
13588,Gironde,33159,Étauliers,1534.0,45.25,-0.5499878,False,False
13589,Gironde,33200,Le Haillan,11572.0,44.85,-0.6500244,False,False
13590,Gironde,33222,Lalande-de-Pomerol,643.0,44.95,-0.25,False,False
13591,Gironde,33241,Lestiac-sur-Garonne,584.0,44.65,-0.3499756,False,False
13592,Gironde,33243,Libourne,24557.0,44.95,-0.25,False,True
13593,Gironde,33247,Listrac-de-Durèze,150.0,44.75,0.05000305,False,False
13594,Gironde,33264,Maransin,1040.0,45.05,-0.25,False,False
13595,Gironde,33314,Pauillac,5098.0,45.25,-0.75,False,False
13596,Gironde,33316,Pellegrue,900.0,44.75,0.1499939,False,False
13597,Gironde,33322,Le Pian-Médoc,7105.0,44.95,-0.6500244,False,False
13598,Gironde,33323,Le Pian-sur-Garonne,949.0,44.55,-0.25,False,False
13599,Gironde,33427,Saint-Laurent-du-Bois,250.0,44.65,-0.15002441,False,False
13600,Gironde,33431,Saint-Léon,312.0,44.75,-0.25,False,False
13601,Gironde,33466,Saint-Quentin-de-Baron,2675.0,44.85,-0.25,False,False
13602,Gironde,33494,Salaunes,1227.0,44.95,-0.8499756,False,False
13603,Gironde,33512,Sigalens,347.0,44.45,-0.049987793,False,False
13604,Gironde,33523,Targon,2044.0,44.75,-0.25,False,False
13605,Hérault,34018,Autignac,942.0,43.55,3.149994,False,False
13606,Hérault,34059,La Caunette,319.0,43.35,2.75,False,False
13607,Hérault,34098,Ferrals-les-Montagnes,150.0,43.45,2.649994,False,False
13608,Hérault,34122,Jonquières,558.0,43.65,3.449997,False,False
13609,Hérault,34159,Mireval,3302.0,43.55,3.75,False,False
13610,Hérault,34160,Mons,663.0,43.55,2.949997,False,False
13611,Hérault,34203,Pinet,2004.0,43.45,3.550003,False,False
13612,Hérault,34218,Prades-sur-Vernazobre,349.0,43.45,2.949997,False,False
13613,Hérault,34226,Quarante,1791.0,43.35,2.949997,False,False
13614,Hérault,34268,Saint-Jean-de-la-Blaquière,675.0,43.75,3.449997,False,False
13615,Hérault,34288,Saint-Sériès,973.0,43.75,4.149994,False,False
13616,Hérault,34292,Salasc,328.0,43.65,3.350006,False,False
13617,Hérault,34333,Vic-la-Gardiole,3416.0,43.45,3.75,False,False
13618,Hérault,34336,Villeneuve-lès-Béziers,4098.0,43.35,3.25,False,False
13619,Ille-et-Vilaine,35030,La Bosse-de-Bretagne,693.0,47.85,-1.5499878,False,False
13620,Ille-et-Vilaine,35032,Bourgbarré,4580.0,47.95,-1.6500244,False,False
13621,Ille-et-Vilaine,35062,La Chapelle-Fleurigné,1492.0,48.35,-1.0499878,False,False
13622,Ille-et-Vilaine,35095,Dol-de-Bretagne,5767.0,48.55,-1.75,False,False
13623,Ille-et-Vilaine,35128,Guipel,1732.0,48.25,-1.75,False,False
13624,Ille-et-Vilaine,35194,Montreuil-sous-Pérouse,1029.0,48.15,-1.25,False,False
13625,Ille-et-Vilaine,35203,La Nouaye,353.0,48.15,-1.9500122,False,False
13626,Ille-et-Vilaine,35211,Paimpont,1781.0,48.05,-2.1500244,False,False
13627,Ille-et-Vilaine,35243,Romagné,2440.0,48.35,-1.25,False,False
13628,Ille-et-Vilaine,35246,Roz-Landrieux,1374.0,48.55,-1.8499756,False,False
13629,Ille-et-Vilaine,35253,Saint-Aubin-du-Cormier,4098.0,48.25,-1.4500122,False,False
13630,Ille-et-Vilaine,35304,Saint-Ouen-des-Alleux,1320.0,48.35,-1.4500122,False,False
13631,Sarthe,72185,Mareil-sur-Loir,659.0,47.75,0.05000305,False,False
13632,Sarthe,72192,Les Mées,102.0,48.35,0.25,False,False
13633,Sarthe,72196,Mézières-sur-Ponthouin,737.0,48.25,0.25,False,False
13634,Sarthe,72218,Neuvillette-en-Charnie,297.0,48.05,-0.25,False,False
13635,Sarthe,72235,Piacé,376.0,48.25,0.1499939,False,False
13636,Sarthe,72286,Saint-Gervais-de-Vic,389.0,47.85,0.75,False,False
13637,Sarthe,72320,Saint-Saturnin,2706.0,48.05,0.1499939,False,False
13638,Sarthe,72327,Sarcé,279.0,47.75,0.25,False,False
13639,Savoie,73018,Arbin,791.0,45.55,6.050003,False,False
13640,Savoie,73025,Avressieux,531.0,45.55,5.649994,False,False
13641,Savoie,73033,La Bauche,525.0,45.45,5.75,False,False
13642,Savoie,73058,La Bridoire,1228.0,45.55,5.75,False,False
13643,Savoie,73082,La Chavanne,733.0,45.45,6.050003,False,False
13644,Savoie,73083,Les Chavannes-en-Maurienne,221.0,45.35,6.25,False,False
13645,Savoie,73089,Coise-Saint-Jean-Pied-Gauthier,1294.0,45.55,6.149994,False,False
13646,Savoie,73124,Gilly-sur-Isère,3076.0,45.65,6.350006,False,False
13647,Savoie,73164,Montcel,1064.0,45.75,5.949997,False,False
13648,Savoie,73187,La Léchère,2569.0,45.55,6.449997,False,False
13649,Savoie,73230,Saint-Colomban-des-Villards,133.0,45.25,6.149994,False,False
13650,Savoie,73323,Villaroger,363.0,45.55,6.850006,False,False
13651,Haute-Savoie,74095,Crempigny-Bonneguête,321.0,45.95,5.850006,False,False
13652,Haute-Savoie,74111,Entrevernes,204.0,45.75,6.149994,False,False
13653,Haute-Savoie,74118,Étrembières,2619.0,46.15,6.25,False,False
13654,Haute-Savoie,74161,Marcellaz-Albanais,1957.0,45.85,6.050003,False,False
13655,Haute-Savoie,74197,Nangy,1645.0,46.15,6.350006,False,False
13656,Haute-Savoie,74222,Reyvroz,500.0,46.35,6.550003,False,False
13657,Haute-Savoie,74262,Scientrier,1182.0,46.15,6.350006,False,False
13658,Seine-Maritime,76004,Ambrumesnil,488.0,49.85,0.94999695,False,False
13659,Seine-Maritime,76105,Le Bocasse,656.0,49.65,1.050003,False,False
13660,Seine-Maritime,76123,Bosc-Guérard-Saint-Adrien,1070.0,49.55,1.1499939,False,False
13661,Seine-Maritime,76152,Cailly,742.0,49.55,1.25,False,False
13662,Seine-Maritime,76255,Eu,6591.0,50.05,1.449997,False,False
13663,Seine-Maritime,76321,Les Grandes-Ventes,1746.0,49.75,1.25,False,False
13664,Seine-Maritime,76383,Lestanville,94.0,49.75,0.94999695,False,False
13665,Seine-Maritime,76459,Nesle-Hodeng,339.0,49.75,1.550003,False,False
13666,Seine-Maritime,76483,Oherville,229.0,49.75,0.6499939,False,False
13667,Seine-Maritime,76563,Saint-Aubin-Routot,1954.0,49.55,0.3500061,False,False
13668,Seine-Maritime,76565,Saint-Aubin-sur-Scie,1202.0,49.85,1.050003,False,False
13669,Seine-Maritime,76600,Saint-Léonard,1713.0,49.75,0.3500061,False,False
13670,Seine-Maritime,76684,Tancarville,1218.0,49.45,0.44999695,False,False
13671,Seine-et-Marne,77015,Baby,106.0,48.35,3.350006,False,False
13672,Haute-Saône,70359,Montcourt,53.0,47.95,5.949997,False,False
13673,Haute-Saône,70372,Montureux-lès-Baulay,155.0,47.85,5.949997,False,False
13674,Haute-Saône,70402,Oyrières,364.0,47.55,5.550003,False,False
13675,Haute-Saône,70418,La Romaine,518.0,47.55,5.850006,False,False
13676,Haute-Saône,70439,Raze,371.0,47.55,6.050003,False,False
13677,Haute-Saône,70450,La Rochelle,43.0,47.75,5.75,False,False
13678,Haute-Saône,70453,La Rosière,80.0,47.95,6.649994,False,False
13679,Haute-Saône,70479,Sauvigney-lès-Gray,94.0,47.45,5.75,False,False
13680,Haute-Saône,70517,Vallerois-Lorioz,414.0,47.55,6.149994,False,False
13681,Haute-Saône,70521,Vantoux-et-Longevelle,183.0,47.45,5.850006,False,False
13682,Haute-Saône,70523,Vars,191.0,47.55,5.550003,False,False
13683,Haute-Saône,70569,Vilory,66.0,47.75,6.25,False,False
13684,Saône-et-Loire,71014,Autun,13145.0,46.95,4.350006,False,True
13685,Saône-et-Loire,71077,Chambilly,485.0,46.25,4.050003,False,False
13686,Saône-et-Loire,71084,Chânes,529.0,46.25,4.75,False,False
13687,Saône-et-Loire,71104,Charnay-lès-Chalon,188.0,46.95,5.050003,False,False
13688,Saône-et-Loire,71109,Chassey-le-Camp,361.0,46.85,4.75,False,False
13689,Saône-et-Loire,71178,Dompierre-les-Ormes,880.0,46.35,4.449997,False,False
13690,Saône-et-Loire,71187,Écuisses,1609.0,46.75,4.550003,False,False
13691,Saône-et-Loire,71190,Épinac,2150.0,46.95,4.550003,False,False
13692,Saône-et-Loire,71196,Le Fay,625.0,46.65,5.350006,False,False
13693,Saône-et-Loire,71198,Flacey-en-Bresse,412.0,46.55,5.350006,False,False
13694,Saône-et-Loire,71220,Gilly-sur-Loire,470.0,46.55,3.75,False,False
13695,Saône-et-Loire,71232,Hautefond,204.0,46.45,4.149994,False,False
13696,Saône-et-Loire,71251,Laizy,592.0,46.95,4.149994,False,False
13697,Saône-et-Loire,71287,Massilly,309.0,46.45,4.649994,False,False
13698,Saône-et-Loire,71303,Montagny-près-Louhans,494.0,46.65,5.25,False,False
13699,Saône-et-Loire,71345,Péronne,668.0,46.45,4.75,False,False
13700,Saône-et-Loire,71372,Romanèche-Thorins,2009.0,46.15,4.75,False,False
13701,Saône-et-Loire,71410,Saint-Étienne-en-Bresse,786.0,46.75,5.050003,False,False
13702,Saône-et-Loire,71412,Saint-Eusèbe,1203.0,46.75,4.449997,False,False
13703,Saône-et-Loire,71493,Saisy,346.0,46.95,4.550003,False,False
13704,Saône-et-Loire,71504,Saunières,82.0,46.95,5.050003,False,False
13705,Sarthe,72058,Changé,6686.0,47.95,0.25,False,False
13706,Sarthe,72074,Chemiré-en-Charnie,212.0,48.05,-0.15002441,False,False
13707,Sarthe,72132,La Ferté-Bernard,8799.0,48.15,0.6499939,False,False
13708,Sarthe,72145,Le Grez,388.0,48.15,-0.15002441,False,False
13709,Eure-et-Loir,28128,Dangers,434.0,48.55,1.3500061,False,False
13710,Eure-et-Loir,28208,Levainville,377.0,48.45,1.75,False,False
13711,Eure-et-Loir,28223,Luray,1573.0,48.75,1.3500061,False,False
13712,Eure-et-Loir,28226,Maillebois,911.0,48.65,1.1499939,False,False
13713,Eure-et-Loir,28231,La Mancelière,161.0,48.65,0.94999695,False,False
13714,Eure-et-Loir,28278,Nogent-le-Phaye,1474.0,48.45,1.550003,False,False
13715,Eure-et-Loir,28291,Ouarville,519.0,48.35,1.75,False,False
13716,Eure-et-Loir,28292,Ouerre,768.0,48.75,1.449997,False,False
13717,Eure-et-Loir,28334,Saint-Denis-Lanneray,2129.0,48.05,1.25,False,False
13718,Eure-et-Loir,28371,Saussay,1099.0,48.85,1.449997,False,False
13719,Finistère,29011,Bohars,3615.0,48.45,-4.549988,False,False
13720,Finistère,29020,Briec,5808.0,48.05,-4.049988,False,False
13721,Finistère,29075,Guipavas,15460.0,48.45,-4.450012,False,False
13722,Finistère,29079,Henvic,1210.0,48.65,-3.9500122,False,False
13723,Finistère,29119,Lanrivoaré,1512.0,48.45,-4.6500244,False,False
13724,Finistère,29140,Loperhet,3951.0,48.35,-4.3499756,False,False
13725,Finistère,29150,Moëlan-sur-Mer,6756.0,47.85,-3.6500244,False,False
13726,Finistère,29189,Plougastel-Daoulas,13445.0,48.35,-4.3499756,False,False
13727,Finistère,29225,Pouldreuzic,2143.0,47.95,-4.3499756,False,False
13728,Finistère,29251,Saint-Jean-du-Doigt,667.0,48.65,-3.75,False,False
13729,Finistère,29268,Saint-Thonan,1929.0,48.45,-4.3499756,False,False
13730,Corse-du-Sud,2A085,Cauro,1481.0,41.95,8.649994,False,False
13731,Corse-du-Sud,2A158,Mela,31.0,41.95,8.649994,False,False
13732,Haute-Corse,2B005,Alando,26.0,42.35,8.649994,False,False
13733,Haute-Corse,2B013,Alzi,25.0,42.35,8.649994,False,False
13734,Haute-Corse,2B067,Carpineto,36.0,42.35,8.649994,False,False
13735,Haute-Corse,2B075,Casevecchie,72.0,42.15,8.649994,False,False
13736,Haute-Corse,2B081,Castiglione,41.0,42.45,8.649994,False,False
13737,Haute-Corse,2B083,Castirla,149.0,42.35,8.649994,False,False
13738,Haute-Corse,2B106,Érone,12.0,42.35,8.649994,False,False
13739,Haute-Corse,2B140,Lento,111.0,42.55,8.649994,False,False
13740,Haute-Corse,2B150,Lumio,1214.0,42.55,8.649994,False,False
13741,Haute-Corse,2B206,Penta-Acquatella,40.0,42.45,8.649994,False,False
13742,Gard,30009,Alzon,173.0,43.95,3.449997,False,False
13743,Gard,30028,Bagnols-sur-Cèze,18248.0,44.15,4.649994,False,False
13744,Gard,30041,Blauzac,1228.0,43.95,4.350006,False,False
13745,Gard,30048,Bouquet,190.0,44.15,4.25,False,False
13746,Gard,30057,Cabrières,1746.0,43.95,4.449997,False,False
13747,Gard,30131,Goudargues,1116.0,44.25,4.449997,False,False
13748,Gard,30142,Laval-Pradel,1096.0,44.25,4.050003,False,False
13749,Gard,30143,Laval-Saint-Roman,213.0,44.35,4.550003,False,False
13750,Gard,30211,Redessan,4181.0,43.85,4.550003,False,False
13751,Gard,30278,Saint-Laurent-des-Arbres,2981.0,44.05,4.649994,False,False
13752,Gard,30282,Saint-Marcel-de-Careiret,875.0,44.15,4.449997,False,False
13753,Gard,30310,Saumane,289.0,44.15,3.75,False,False
13754,Gard,30318,Servas,207.0,44.15,4.149994,False,False
13755,Haute-Garonne,31025,Aureville,995.0,43.45,1.449997,False,False
13756,Haute-Garonne,31057,Belberaud,1535.0,43.55,1.550003,False,False
